movieId,movie_encoded,genres,year,clean_title
1221,488,Crime|Drama,1974,"Godfather: Part II, The"
1222,489,Drama|War,1987,Full Metal Jacket
1223,490,Adventure|Animation|Children|Comedy|Sci-Fi,1989,"Grand Day Out with Wallace and Gromit, A"
1224,491,Action|Drama|Romance|War,1989,Henry V
1225,492,Drama,1984,Amadeus
1227,493,Crime|Drama,1984,Once Upon a Time in America
1228,494,Drama,1980,Raging Bull
1230,495,Comedy|Romance,1977,Annie Hall
1231,496,Drama,1983,"Right Stuff, The"
1233,497,Action|Drama|War,1981,"Boot, Das (Boat, The)"
1234,498,Comedy|Crime,1973,"Sting, The"
1235,499,Comedy|Drama|Romance,1971,Harold and Maude
1237,500,Drama,1957,"Seventh Seal, The (Sjunde inseglet, Det)"
1240,501,Action|Sci-Fi|Thriller,1984,"Terminator, The"
1241,502,Comedy|Fantasy|Horror,1992,Dead Alive (Braindead)
1242,503,Drama|War,1989,Glory
1243,504,Comedy|Drama,1990,Rosencrantz and Guildenstern Are Dead
1244,505,Comedy|Drama|Romance,1979,Manhattan
1245,506,Crime|Drama|Film-Noir|Thriller,1990,Miller's Crossing
1246,507,Drama,1989,Dead Poets Society
1247,508,Comedy|Drama|Romance,1967,"Graduate, The"
1248,509,Crime|Film-Noir|Thriller,1958,Touch of Evil
1249,510,Action|Crime|Romance|Thriller,1990,"Femme Nikita, La (Nikita)"
1250,511,Adventure|Drama|War,1957,"Bridge on the River Kwai, The"
1251,512,Drama|Fantasy,1963,8 1/2 (8½)
1252,513,Crime|Film-Noir|Mystery|Thriller,1974,Chinatown
1253,514,Drama|Sci-Fi|Thriller,1951,"Day the Earth Stood Still, The"
1254,515,Action|Adventure|Drama|Western,1948,"Treasure of the Sierra Madre, The"
1256,516,Comedy|Musical|War,1933,Duck Soup
1257,517,Comedy|Romance,1985,Better Off Dead...
1258,518,Horror,1980,"Shining, The"
1259,519,Adventure|Drama,1986,Stand by Me
1260,520,Crime|Film-Noir|Thriller,1931,M
1261,521,Action|Comedy|Fantasy|Horror,1987,Evil Dead II (Dead by Dawn)
1262,522,Action|Adventure|Drama|War,1963,"Great Escape, The"
1263,523,Drama|War,1978,"Deer Hunter, The"
1265,524,Comedy|Fantasy|Romance,1993,Groundhog Day
1266,525,Drama|Western,1992,Unforgiven
1267,526,Crime|Thriller|War,1962,"Manchurian Candidate, The"
1269,527,Comedy|Mystery|Thriller,1944,Arsenic and Old Lace
1270,528,Adventure|Comedy|Sci-Fi,1985,Back to the Future
1271,529,Comedy|Crime|Drama,1991,Fried Green Tomatoes
1272,530,Drama|War,1970,Patton
1273,531,Comedy|Drama|Film-Noir,1986,Down by Law
1274,532,Action|Adventure|Animation|Sci-Fi,1988,Akira
1275,533,Action|Adventure|Fantasy,1986,Highlander
1276,534,Drama,1967,Cool Hand Luke
1277,535,Comedy|Drama|Romance,1990,Cyrano de Bergerac
1278,536,Comedy|Fantasy,1974,Young Frankenstein
1281,537,Comedy|Drama|War,1940,"Great Dictator, The"
1282,538,Animation|Children|Fantasy|Musical,1940,Fantasia
1283,539,Drama|Western,1952,High Noon
1284,540,Crime|Film-Noir|Mystery,1946,"Big Sleep, The"
1285,541,Comedy,1989,Heathers
1287,542,Action|Adventure|Drama,1959,Ben-Hur
1288,543,Comedy,1984,This Is Spinal Tap
1289,544,Documentary,1983,Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance)
1290,545,Drama|Romance,1987,Some Kind of Wonderful
1291,546,Action|Adventure,1989,Indiana Jones and the Last Crusade
1292,547,Comedy|Drama,1979,Being There
1293,548,Drama,1982,Gandhi
1295,549,Drama,1988,"Unbearable Lightness of Being, The"
1296,550,Drama|Romance,1986,"Room with a View, A"
1297,551,Comedy,1985,Real Genius
1298,552,Drama|Musical,1982,Pink Floyd: The Wall
1299,553,Drama|War,1984,"Killing Fields, The"
1301,554,Drama|Sci-Fi,1956,Forbidden Planet
1302,555,Children|Drama|Fantasy,1989,Field of Dreams
1303,556,Adventure|Drama,1975,"Man Who Would Be King, The"
1304,557,Action|Western,1969,Butch Cassidy and the Sundance Kid
1307,558,Comedy|Romance,1989,When Harry Met Sally...
1320,559,Action|Horror|Sci-Fi|Thriller,1992,Alien³ (a.k.a. Alien 3)
1321,560,Comedy|Horror|Thriller,1981,"American Werewolf in London, An"
1327,561,Drama|Horror|Mystery|Thriller,1979,"Amityville Horror, The"
1333,562,Horror|Thriller,1963,"Birds, The"
1339,563,Fantasy|Horror|Romance|Thriller,1992,Dracula (Bram Stoker's Dracula)
1342,564,Horror|Thriller,1992,Candyman
1343,565,Thriller,1991,Cape Fear
1344,566,Crime|Drama|Thriller,1962,Cape Fear
1345,567,Drama|Fantasy|Horror|Thriller,1976,Carrie
1347,568,Horror|Thriller,1984,"Nightmare on Elm Street, A"
1348,569,Horror,1922,"Nosferatu (Nosferatu, eine Symphonie des Grauens)"
1350,570,Horror|Mystery|Thriller,1976,"Omen, The"
1356,571,Action|Adventure|Sci-Fi|Thriller,1996,Star Trek: First Contact
1357,572,Drama|Romance,1996,Shine
1358,573,Drama,1996,Sling Blade
1359,574,Children|Comedy,1996,Jingle All the Way
1367,575,Adventure|Children|Comedy,1996,101 Dalmatians
1370,576,Action|Adventure|Thriller,1990,Die Hard 2
1371,577,Adventure|Sci-Fi,1979,Star Trek: The Motion Picture
1372,578,Action|Mystery|Sci-Fi,1991,Star Trek VI: The Undiscovered Country
1373,579,Action|Sci-Fi,1989,Star Trek V: The Final Frontier
1374,580,Action|Adventure|Sci-Fi|Thriller,1982,Star Trek II: The Wrath of Khan
1375,581,Action|Adventure|Sci-Fi,1984,Star Trek III: The Search for Spock
1376,582,Adventure|Comedy|Sci-Fi,1986,Star Trek IV: The Voyage Home
1377,583,Action|Crime,1992,Batman Returns
1378,584,Action|Comedy|Western,1988,Young Guns
1379,585,Action|Western,1990,Young Guns II
1380,586,Comedy|Musical|Romance,1978,Grease
1381,587,Comedy|Musical|Romance,1982,Grease 2
1385,588,Action|Drama|Thriller,1992,Under Siege
1387,589,Action|Horror,1975,Jaws
1388,590,Horror|Thriller,1978,Jaws 2
1391,591,Action|Comedy|Sci-Fi,1996,Mars Attacks!
1393,592,Drama|Romance,1996,Jerry Maguire
1394,593,Comedy,1987,Raising Arizona
1396,594,Action|Comedy|Crime|Drama|Sci-Fi,1992,Sneakers
1405,595,Adventure|Animation|Comedy|Crime,1996,Beavis and Butt-Head Do America
1407,596,Comedy|Horror|Mystery|Thriller,1996,Scream
1408,597,Action|Romance|War|Western,1992,"Last of the Mohicans, The"
1409,598,Comedy|Drama|Fantasy|Romance,1996,Michael
1411,599,Crime|Drama|Romance,1996,Hamlet
1416,600,Drama|Musical,1996,Evita
1429,601,Action|Adventure|Comedy|Thriller,1996,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo)
1431,602,Action|Comedy,1997,Beverly Hills Ninja
1438,603,Action|Thriller,1997,Dante's Peak
1441,604,Comedy|Romance,1993,Benny & Joon
1449,605,Comedy,1996,Waiting for Guffman
1457,606,Comedy|Drama|Romance,1997,Fools Rush In
1459,607,Mystery|Thriller,1997,Absolute Power
1464,608,Crime|Drama|Fantasy|Film-Noir|Mystery|Romance,1997,Lost Highway
1466,609,Crime|Drama,1997,Donnie Brasco
1474,610,Children|Comedy,1997,Jungle2Jungle (a.k.a. Jungle 2 Jungle)
1476,611,Comedy|Drama,1997,Private Parts
1479,612,Action|Romance|Sci-Fi|Thriller,1997,"Saint, The"
1480,613,Drama|Thriller,1997,Smilla's Sense of Snow
1483,614,Drama|Thriller,1996,Crash
1485,615,Comedy,1997,Liar Liar
1488,616,Action|Drama|Thriller,1997,"Devil's Own, The"
1499,617,Action|Adventure|Thriller,1997,Anaconda
1500,618,Comedy|Crime|Romance,1997,Grosse Pointe Blank
1513,619,Comedy,1997,Romy and Michele's High School Reunion
1515,620,Action|Drama|Thriller,1997,Volcano
1517,621,Action|Adventure|Comedy,1997,Austin Powers: International Man of Mystery
1518,622,Action|Thriller,1997,Breakdown
1527,623,Action|Adventure|Comedy|Sci-Fi,1997,"Fifth Element, The"
1537,624,Comedy|Drama|Romance,1996,Shall We Dance? (Shall We Dansu?)
1541,625,Comedy|Romance,1997,Addicted to Love
1544,626,Action|Adventure|Sci-Fi|Thriller,1997,"Lost World: Jurassic Park, The"
1552,627,Action|Adventure|Thriller,1997,Con Air
1556,628,Action|Romance|Thriller,1997,Speed 2: Cruise Control
1562,629,Action|Adventure|Fantasy|Thriller,1997,Batman & Robin
1566,630,Adventure|Animation|Children|Comedy|Musical,1997,Hercules
1569,631,Comedy|Romance,1997,My Best Friend's Wedding
1573,632,Action|Crime|Drama|Thriller,1997,Face/Off
1580,633,Action|Comedy|Sci-Fi,1997,Men in Black (a.k.a. MIB)
1584,634,Drama|Sci-Fi,1997,Contact
1586,635,Action|Drama,1997,G.I. Jane
1587,636,Action|Adventure|Fantasy,1982,Conan the Barbarian
1588,637,Children|Comedy,1997,George of the Jungle
1589,638,Action|Crime|Drama|Thriller,1997,Cop Land
1590,639,Horror|Sci-Fi|Thriller,1997,Event Horizon
1591,640,Action|Adventure|Sci-Fi|Thriller,1997,Spawn
1597,641,Drama|Mystery|Romance|Thriller,1997,Conspiracy Theory
1603,642,Horror|Sci-Fi|Thriller,1997,Mimic
1608,643,Action|Thriller,1997,Air Force One
1610,644,Action|Adventure|Thriller,1990,"Hunt for Red October, The"
1614,645,Comedy,1997,In & Out
1615,646,Adventure|Drama,1997,"Edge, The"
1616,647,Action|Thriller|War,1997,"Peacemaker, The"
1617,648,Crime|Film-Noir|Mystery|Thriller,1997,L.A. Confidential
1619,649,Adventure|Drama|War,1997,Seven Years in Tibet
1620,650,Crime|Drama|Mystery|Thriller,1997,Kiss the Girls
1625,651,Drama|Mystery|Thriller,1997,"Game, The"
1635,652,Drama,1997,"Ice Storm, The"
1639,653,Comedy|Drama|Romance,1997,Chasing Amy
1641,654,Comedy|Drama,1997,"Full Monty, The"
1644,655,Horror|Mystery|Thriller,1997,I Know What You Did Last Summer
1645,656,Drama|Mystery|Thriller,1997,The Devil's Advocate
1653,657,Drama|Sci-Fi|Thriller,1997,Gattaca
1663,658,Comedy|War,1981,Stripes
1665,659,Comedy,1997,Bean
1672,660,Drama,1997,"Rainmaker, The"
1673,661,Drama,1997,Boogie Nights
1674,662,Drama|Romance|Thriller,1985,Witness
1676,663,Action|Sci-Fi,1997,Starship Troopers
1678,664,Drama|Romance,1993,"Joy Luck Club, The"
1680,665,Drama|Romance,1998,Sliding Doors
1682,666,Comedy|Drama|Sci-Fi,1998,"Truman Show, The"
1687,667,Action|Thriller,1997,"Jackal, The"
1688,668,Adventure|Animation|Children|Drama|Musical,1997,Anastasia
1690,669,Action|Horror|Sci-Fi,1997,Alien: Resurrection
1693,670,Drama|Mystery,1997,Amistad
1702,671,Children|Comedy|Fantasy,1997,Flubber
1704,672,Drama|Romance,1997,Good Will Hunting
1711,673,Crime|Drama|Mystery,1997,Midnight in the Garden of Good and Evil
1717,674,Comedy|Horror|Mystery|Thriller,1997,Scream 2
1719,675,Drama,1997,"Sweet Hereafter, The"
1721,676,Drama|Romance,1997,Titanic
1722,677,Action|Adventure|Thriller,1997,Tomorrow Never Dies
1726,678,Action|Adventure|Drama|Sci-Fi,1997,"Postman, The"
1729,679,Crime|Drama|Thriller,1997,Jackie Brown
1732,680,Comedy|Crime,1998,"Big Lebowski, The"
1735,681,Drama|Romance,1998,Great Expectations
1747,682,Comedy,1997,Wag the Dog
1748,683,Adventure|Film-Noir|Sci-Fi|Thriller,1998,Dark City
1753,684,Comedy,1998,Half Baked
1754,685,Crime|Drama|Fantasy|Thriller,1998,Fallen
1760,686,Comedy,1997,Spice World
1769,687,Action|Crime|Thriller,1998,"Replacement Killers, The"
1772,688,Action|Comedy|Musical,1998,Blues Brothers 2000
1777,689,Comedy|Romance,1998,"Wedding Singer, The"
1779,690,Sci-Fi|Thriller,1998,Sphere
1784,691,Comedy|Drama|Romance,1997,As Good as It Gets
1792,692,Action|Crime|Thriller,1998,U.S. Marshals
1799,693,Comedy|Crime|Drama|Mystery|Thriller,1997,Suicide Kings
1801,694,Action|Adventure|Drama,1998,"Man in the Iron Mask, The"
1805,695,Crime|Drama|Mystery|Thriller,1998,Wild Things
1810,696,Comedy|Drama,1998,Primary Colors
1831,697,Action|Adventure|Sci-Fi,1998,Lost in Space
1833,698,Action|Drama|Thriller,1998,Mercury Rising
1834,699,Crime|Drama|Mystery|Thriller,1997,"Spanish Prisoner, The"
1835,700,Drama|Fantasy|Romance,1998,City of Angels
1845,701,Comedy|Mystery|Thriller,1998,Zero Effect
1848,702,Adventure|Children|Comedy|Fantasy,1997,"Borrowers, The"
1873,703,Crime|Drama|Romance|War,1998,"Misérables, Les"
1876,704,Drama|Sci-Fi|Thriller,1998,Deep Impact
1882,705,Action|Sci-Fi|Thriller,1998,Godzilla
1883,706,Comedy|Drama|Romance,1998,Bulworth
1884,707,Adventure|Comedy|Drama,1998,Fear and Loathing in Las Vegas
1885,708,Comedy|Drama|Romance,1998,"Opposite of Sex, The"
1892,709,Thriller,1998,"Perfect Murder, A"
1894,710,Adventure|Comedy|Romance,1998,Six Days Seven Nights
1895,711,Comedy|Drama|Romance,1998,Can't Hardly Wait
1907,712,Adventure|Animation|Children|Comedy|Drama|Musical|Romance,1998,Mulan
1909,713,Action|Crime|Mystery|Sci-Fi|Thriller,1998,"X-Files: Fight the Future, The"
1911,714,Comedy,1998,Dr. Dolittle
1912,715,Comedy|Crime|Drama|Romance|Thriller,1998,Out of Sight
1916,716,Drama|Romance,1998,Buffalo '66 (a.k.a. Buffalo 66)
1917,717,Action|Romance|Sci-Fi|Thriller,1998,Armageddon
1918,718,Action|Comedy|Crime|Thriller,1998,Lethal Weapon 4
1920,719,Animation|Children|Fantasy|War,1998,Small Soldiers
1921,720,Drama|Sci-Fi|Thriller,1998,Pi
1923,721,Comedy|Romance,1998,There's Something About Mary
1927,722,Action|Drama|War,1930,All Quiet on the Western Front
1944,723,Drama|Romance|War,1953,From Here to Eternity
1945,724,Crime|Drama,1954,On the Waterfront
1947,725,Drama|Musical|Romance,1961,West Side Story
1950,726,Drama|Mystery,1967,In the Heat of the Night
1952,727,Drama,1969,Midnight Cowboy
1953,728,Action|Crime|Thriller,1971,"French Connection, The"
1954,729,Drama,1976,Rocky
1955,730,Drama,1979,Kramer vs. Kramer
1956,731,Drama,1980,Ordinary People
1957,732,Drama,1981,Chariots of Fire
1958,733,Comedy|Drama,1983,Terms of Endearment
1959,734,Drama|Romance,1985,Out of Africa
1960,735,Drama,1987,"Last Emperor, The"
1961,736,Drama,1988,Rain Man
1962,737,Drama,1989,Driving Miss Daisy
1963,738,Comedy|Crime,1969,Take the Money and Run
1965,739,Comedy|Sci-Fi,1984,Repo Man
1967,740,Adventure|Fantasy|Musical,1986,Labyrinth
1968,741,Comedy|Drama,1985,"Breakfast Club, The"
1969,742,Horror,1985,"Nightmare on Elm Street 2: Freddy's Revenge, A"
1970,743,Horror|Thriller,1987,"Nightmare on Elm Street 3: Dream Warriors, A"
1974,744,Horror|Mystery|Thriller,1980,Friday the 13th
1982,745,Horror,1978,Halloween
1991,746,Horror|Thriller,1988,Child's Play
1994,747,Horror|Thriller,1982,Poltergeist
1997,748,Horror|Mystery,1973,"Exorcist, The"
2000,749,Action|Comedy|Crime|Drama,1987,Lethal Weapon
2001,750,Action|Comedy|Crime|Drama,1989,Lethal Weapon 2
2002,751,Action|Comedy|Crime|Drama,1992,Lethal Weapon 3
2003,752,Comedy|Horror,1984,Gremlins
2004,753,Comedy|Horror,1990,Gremlins 2: The New Batch
2005,754,Action|Adventure|Children|Comedy|Fantasy,1985,"Goonies, The"
2006,755,Action|Comedy|Romance,1998,"Mask of Zorro, The"
2009,756,Drama|Mystery|Sci-Fi|Thriller,1973,Soylent Green
2010,757,Drama|Sci-Fi,1927,Metropolis
2011,758,Adventure|Comedy|Sci-Fi,1989,Back to the Future Part II
2012,759,Adventure|Comedy|Sci-Fi|Western,1990,Back to the Future Part III
2013,760,Action|Adventure|Drama,1972,"Poseidon Adventure, The"
2018,761,Animation|Children|Drama,1942,Bambi
2019,762,Action|Adventure|Drama,1954,Seven Samurai (Shichinin no samurai)
2020,763,Drama|Romance,1988,Dangerous Liaisons
2021,764,Adventure|Sci-Fi,1984,Dune
2023,765,Crime|Drama|Mystery|Thriller,1990,"Godfather: Part III, The"
2028,766,Action|Drama|War,1998,Saving Private Ryan
2046,767,Adventure|Children|Sci-Fi,1986,Flight of the Navigator
2052,768,Children|Comedy|Fantasy|Horror,1993,Hocus Pocus
2053,769,Children|Comedy|Sci-Fi,1992,"Honey, I Blew Up the Kid"
2054,770,Adventure|Children|Comedy|Fantasy|Sci-Fi,1989,"Honey, I Shrunk the Kids"
2058,771,Action|Crime|Drama|Mystery|Thriller,1998,"Negotiator, The"
2059,772,Children|Comedy|Romance,1998,"Parent Trap, The"
2060,773,Comedy,1998,BASEketball
2064,774,Documentary,1989,Roger & Me
2065,775,Comedy|Drama|Fantasy|Romance,1985,"Purple Rose of Cairo, The"
2067,776,Drama|Romance|War,1965,Doctor Zhivago
2072,777,Comedy,1989,"'burbs, The"
2076,778,Drama|Mystery|Thriller,1986,Blue Velvet
2078,779,Animation|Children|Comedy|Musical,1967,"Jungle Book, The"
2080,780,Animation|Children|Comedy|Romance,1955,Lady and the Tramp
2081,781,Animation|Children|Comedy|Musical|Romance,1989,"Little Mermaid, The"
2082,782,Children|Comedy,1992,"Mighty Ducks, The"
2083,783,Children|Comedy|Musical,1992,"Muppet Christmas Carol, The"
2085,784,Adventure|Animation|Children,1961,101 Dalmatians (One Hundred and One Dalmatians)
2087,785,Animation|Children|Fantasy|Musical,1953,Peter Pan
2088,786,Adventure|Comedy|Musical,1980,Popeye
2089,787,Adventure|Animation|Children,1990,"Rescuers Down Under, The"
2090,788,Adventure|Animation|Children|Crime|Drama,1977,"Rescuers, The"
2094,789,Action|Adventure|Sci-Fi,1991,"Rocketeer, The"
2096,790,Animation|Children|Musical,1959,Sleeping Beauty
2097,791,Children|Drama|Fantasy|Mystery|Thriller,1983,Something Wicked This Way Comes
2100,792,Comedy|Fantasy|Romance,1984,Splash
2105,793,Action|Adventure|Sci-Fi,1982,Tron
2108,794,Comedy|Romance,1991,L.A. Story
2109,795,Comedy,1979,"Jerk, The"
2110,796,Comedy|Crime|Thriller,1982,Dead Men Don't Wear Plaid
2111,797,Comedy,1983,"Man with Two Brains, The"
2114,798,Drama,1983,"Outsiders, The"
2115,799,Action|Adventure|Fantasy,1984,Indiana Jones and the Temple of Doom
2116,800,Adventure|Animation|Children|Fantasy,1978,"Lord of the Rings, The"
2117,801,Drama|Sci-Fi,1984,1984 (Nineteen Eighty-Four)
2118,802,Thriller,1983,"Dead Zone, The"
2122,803,Horror|Thriller,1984,Children of the Corn
2123,804,Animation|Children|Comedy|Drama|Fantasy,1989,All Dogs Go to Heaven
2124,805,Children|Comedy|Fantasy,1991,"Addams Family, The"
2125,806,Comedy|Drama|Romance,1998,Ever After: A Cinderella Story
2126,807,Action|Crime|Mystery|Thriller,1998,Snake Eyes
2133,808,Adventure|Comedy,1987,Adventures in Babysitting
2134,809,Comedy|Fantasy|Sci-Fi,1985,Weird Science
2135,810,Adventure|Children|Musical,1967,Doctor Dolittle
2136,811,Comedy|Sci-Fi,1963,"Nutty Professor, The"
2137,812,Animation|Children,1973,Charlotte's Web
2138,813,Adventure|Animation|Children|Drama|Fantasy,1978,Watership Down
2139,814,Adventure|Animation|Children|Drama,1982,"Secret of NIMH, The"
2140,815,Adventure|Fantasy,1982,"Dark Crystal, The"
2141,816,Adventure|Animation|Children|Comedy,1986,"American Tail, An"
2142,817,Adventure|Animation|Children|Musical|Western,1991,"American Tail: Fievel Goes West, An"
2143,818,Adventure|Fantasy|Romance,1985,Legend
2144,819,Comedy|Romance,1984,Sixteen Candles
2145,820,Comedy|Drama|Romance,1986,Pretty in Pink
2146,821,Drama|Romance,1985,St. Elmo's Fire
2150,822,Adventure|Comedy,1980,"Gods Must Be Crazy, The"
2153,823,Action|Adventure,1998,"Avengers, The"
2160,824,Drama|Horror|Thriller,1968,Rosemary's Baby
2161,825,Adventure|Children|Fantasy,1984,"NeverEnding Story, The"
2167,826,Action|Horror|Thriller,1998,Blade
2174,827,Comedy|Fantasy,1988,Beetlejuice
2176,828,Crime|Drama|Thriller,1948,Rope
2186,829,Crime|Drama|Film-Noir|Thriller,1951,Strangers on a Train
2193,830,Action|Adventure|Fantasy,1988,Willow
2194,831,Action|Crime|Drama,1987,"Untouchables, The"
2231,832,Drama,1998,Rounders
2232,833,Horror|Mystery|Sci-Fi|Thriller,1997,Cube
2243,834,Comedy|Drama|Romance,1987,Broadcast News
2245,835,Comedy|Drama|Romance,1988,Working Girl
2247,836,Comedy,1988,Married to the Mob
2248,837,Comedy|Drama|Romance,1989,Say Anything...
2249,838,Comedy,1990,My Blue Heaven
2253,839,Comedy|Fantasy,1992,Toys
2268,840,Crime|Drama|Thriller,1992,"Few Good Men, A"
2273,841,Action|Comedy|Crime|Thriller,1998,Rush Hour
2278,842,Action|Crime|Thriller,1998,Ronin
2279,843,Horror|Thriller,1998,Urban Legend
2288,844,Action|Horror|Sci-Fi|Thriller,1982,"Thing, The"
2289,845,Comedy|Crime|Drama,1992,"Player, The"
2291,846,Drama|Fantasy|Romance,1990,Edward Scissorhands
2294,847,Adventure|Animation|Children|Comedy|Fantasy,1998,Antz
2296,848,Comedy,1998,"Night at the Roxbury, A"
2297,849,Adventure|Drama|Fantasy|Romance,1998,What Dreams May Come
2300,850,Comedy,1968,"Producers, The"
2301,851,Comedy|Musical,1981,History of the World: Part I
2302,852,Comedy,1992,My Cousin Vinny
2311,853,Sci-Fi,1984,2010: The Year We Make Contact
2312,854,Drama,1986,Children of a Lesser God
2313,855,Drama,1980,"Elephant Man, The"
2318,856,Comedy|Drama,1998,Happiness
2321,857,Comedy|Drama|Fantasy,1998,Pleasantville
2324,858,Comedy|Drama|Romance|War,1997,Life Is Beautiful (La Vita è bella)
2325,859,Comedy,1997,Orgazmo
2329,860,Crime|Drama,1998,American History X
2334,861,Action|Thriller,1998,"Siege, The"
2335,862,Comedy,1998,"Waterboy, The"
2336,863,Drama,1998,Elizabeth
2338,864,Horror|Mystery|Thriller,1998,I Still Know What You Did Last Summer
2340,865,Romance,1998,Meet Joe Black
2346,866,Mystery|Sci-Fi|Thriller,1975,"Stepford Wives, The"
2352,867,Comedy|Drama,1983,"Big Chill, The"
2353,868,Action|Thriller,1998,Enemy of the State
2355,869,Adventure|Animation|Children|Comedy,1998,"Bug's Life, A"
2359,870,Comedy,1998,Waking Ned Devine (a.k.a. Waking Ned)
2360,871,Drama,1998,"Celebration, The (Festen)"
2361,872,Comedy,1972,Pink Flamingos
2366,873,Action|Adventure|Fantasy|Horror,1933,King Kong
2367,874,Adventure|Fantasy|Romance|Sci-Fi|Thriller,1976,King Kong
2369,875,Comedy|Drama|Romance,1985,Desperately Seeking Susan
2371,876,Comedy|Crime|Mystery,1985,Fletch
2375,877,Comedy,1986,"Money Pit, The"
2376,878,Action|Adventure|Thriller,1985,"View to a Kill, A"
2378,879,Comedy|Crime,1984,Police Academy
2379,880,Comedy|Crime,1985,Police Academy 2: Their First Assignment
2380,881,Comedy|Crime,1986,Police Academy 3: Back in Training
2384,882,Adventure|Children|Drama,1998,Babe: Pig in the City
2387,883,Comedy|Crime,1998,Very Bad Things
2391,884,Crime|Drama|Thriller,1998,"Simple Plan, A"
2393,885,Action|Drama|Romance|Sci-Fi,1998,Star Trek: Insurrection
2394,886,Animation|Musical,1998,"Prince of Egypt, The"
2395,887,Comedy|Drama,1998,Rushmore
2396,888,Comedy|Drama|Romance,1998,Shakespeare in Love
2398,889,Comedy|Drama,1947,Miracle on 34th Street
2402,890,Action|Adventure|Thriller,1985,Rambo: First Blood Part II
2403,891,Action|Adventure|Drama|Thriller,1982,First Blood (Rambo: First Blood)
2404,892,Action|Adventure|Thriller|War,1988,Rambo III
2405,893,Action|Adventure|Comedy|Romance,1985,"Jewel of the Nile, The"
2406,894,Action|Adventure|Comedy|Romance,1984,Romancing the Stone
2407,895,Comedy|Sci-Fi,1985,Cocoon
2409,896,Action|Drama,1979,Rocky II
2410,897,Action|Drama,1982,Rocky III
2411,898,Action|Drama,1985,Rocky IV
2412,899,Action|Drama,1990,Rocky V
2413,900,Comedy|Crime|Mystery|Thriller,1985,Clue
2414,901,Action|Adventure|Children|Fantasy|Mystery|Thriller,1985,Young Sherlock Holmes
2416,902,Comedy,1986,Back to School
2420,903,Drama,1984,"Karate Kid, The"
2421,904,Action|Adventure|Drama,1986,"Karate Kid, Part II, The"
2422,905,Action|Adventure|Children|Drama,1989,"Karate Kid, Part III, The"
2423,906,Comedy,1989,Christmas Vacation (National Lampoon's Christmas Vacation)
2424,907,Comedy|Romance,1998,You've Got Mail
2427,908,Action|Drama|War,1998,"Thin Red Line, The"
2428,909,Horror|Sci-Fi,1998,"Faculty, The"
2431,910,Comedy|Drama,1998,Patch Adams
2433,911,Drama,1998,"Civil Action, A"
2447,912,Comedy|Drama,1999,Varsity Blues
2450,913,Adventure|Comedy|Sci-Fi,1986,Howard the Duck
2454,914,Horror|Mystery|Sci-Fi,1958,"Fly, The"
2455,915,Drama|Horror|Sci-Fi|Thriller,1986,"Fly, The"
2459,916,Horror,1974,"Texas Chainsaw Massacre, The"
2463,917,Comedy,1986,Ruthless People
2467,918,Crime|Drama|Mystery|Thriller,1986,"Name of the Rose, The (Name der Rose, Der)"
2468,919,Action|Comedy|Romance|Thriller,1986,Jumpin' Jack Flash
2470,920,Adventure|Comedy,1986,Crocodile Dundee
2471,921,Action|Adventure|Comedy,1988,Crocodile Dundee II
2474,922,Drama,1986,"Color of Money, The"
2476,923,Action|War,1986,Heartbreak Ridge
2478,924,Comedy|Western,1986,¡Three Amigos!
2485,925,Comedy|Romance,1999,She's All That
2490,926,Action|Thriller,1999,Payback
2496,927,Comedy|Romance,1999,Blast from the Past
2501,928,Drama,1999,October Sky
2502,929,Comedy|Crime,1999,Office Space
2505,930,Drama|Mystery|Thriller,1999,8MM
2513,931,Horror,1989,Pet Sematary
2517,932,Horror,1983,Christine
2518,933,Comedy,1982,Night Shift
2527,934,Action|Sci-Fi|Thriller|Western,1973,Westworld
2528,935,Action|Adventure|Sci-Fi,1976,Logan's Run
2529,936,Action|Drama|Sci-Fi,1968,Planet of the Apes
2530,937,Action|Sci-Fi,1970,Beneath the Planet of the Apes
2532,938,Action|Sci-Fi,1972,Conquest of the Planet of the Apes
2533,939,Action|Sci-Fi,1971,Escape from the Planet of the Apes
2539,940,Comedy,1999,Analyze This
2541,941,Drama,1999,Cruel Intentions
2542,942,Comedy|Crime|Thriller,1998,"Lock, Stock & Two Smoking Barrels"
2565,943,Drama|Musical|Romance,1956,"King and I, The"
2567,944,Comedy,1999,EDtv
2571,945,Action|Sci-Fi|Thriller,1999,"Matrix, The"
2572,946,Comedy|Romance,1999,10 Things I Hate About You
2580,947,Comedy|Crime,1999,Go
2581,948,Comedy|Romance,1999,Never Been Kissed
2583,949,Comedy|Drama,1999,Cookie's Fortune
2594,950,Drama|Romance|Sci-Fi|Thriller,1997,Open Your Eyes (Abre los ojos)
2596,951,Comedy|Drama,1998,SLC Punk!
2598,952,Comedy,1999,Pushing Tin
2599,953,Comedy,1999,Election
2600,954,Action|Sci-Fi|Thriller,1999,eXistenZ
2605,955,Crime|Thriller,1999,Entrapment
2606,956,Comedy|Horror,1999,Idle Hands
2616,957,Action|Crime,1990,Dick Tracy
2617,958,Action|Adventure|Comedy|Fantasy|Horror|Thriller,1999,"Mummy, The"
